연도,시도,시군구,생활용-개소수,생활용-이용량,공업용-개소수,공업용-이용량,농업용-개소수,농업용-이용량,기타용-개소수,기타용-이용량
2012,전라남도,여수시,5892,6076143,88,619387,2767,3995871,4,2660
2012,전라남도,영광군,6038,2925128,5,56185,8611,24893879,8,104653
2012,전라남도,영암군,5821,9481298,28,1102850,3800,24156081,5,120682
2012,전라남도,완도군,2493,1411464,4,13600,2933,9337146,17,12490
2012,전라남도,장성군,10601,8416318,51,518849,6321,18744388,1,1400
2012,전라남도,장흥군,409,3024801,6,87591,3817,12276149,1,127
2012,전라남도,진도군,388,2157877,11,83300,1606,4907139,3,2200
2012,전라남도,함평군,7599,25255242,46,474401,6713,20462548,6,70822
2012,전라남도,해남군,9158,4648887,60,521716,11858,21893207,1,0
2012,전라남도,화순군,3960,13707635,22,872842,2777,22933903,24,1307000
2012,전라북도,고창군,4929,4510159,43,358386,28575,60205257,11,18200
2012,전라북도,군산시,1632,1731549,39,1081936,514,1515296,1,12045
2012,전라북도,김제시,12500,14930608,128,2261476,12694,24475512,94,337565
2012,전라북도,남원시,11730,26696233,54,637533,17839,11278194,0,0
2012,전라북도,무주군,543,1751976,7,22870,972,3449856,3,3000
2012,전라북도,부안군,3632,4483152,79,422569,7723,8423935,10,6756033
2012,전라북도,순창군,6312,13767738,13,223369,7769,19843832,84,170270
2012,전라북도,완주군,4979,12570183,38,1785149,5683,43526974,2,24100
2012,전라북도,익산시,10560,15070534,270,1102027,8504,13410872,2,36000
2012,전라북도,임실군,3189,4241159,11,7283532,4791,12374190,1,1250
2012,전라북도,장수군,2573,5541993,4,88300,3064,10425414,1,139
2012,전라북도,전주시,2533,12350177,54,1388063,965,5980520,0,0
2012,전라북도,정읍시,14140,9160890,53,750480,17711,42988905,10,39086
2012,전라북도,진안군,2649,5326599,25,195214,1556,7499201,6,132870
2012,제주특별자치도,서귀포시,576,25794766,54,1019855,3254,32799223,65,37888
2012,제주특별자치도,제주시,913,46960655,109,1220082,1219,33307906,100,699636
2012,충청남도,계룡시,504,609182,5,30600,255,632889,0,0
2012,충청남도,공주시,10488,15586163,88,651747,6839,12128692,6,82800
2012,충청남도,금산군,6129,11452662,113,1551211,6482,17390225,1,27000
2012,충청남도,논산시,19149,13383677,214,1083250,11739,22645858,24,70112
2012,충청남도,당진시,14413,49916717,72,1512410,3600,10009204,6,42715
2012,충청남도,보령시,7735,9609341,55,368458,8069,28270111,3,2625
2012,충청남도,부여군,17039,10000411,73,231696,9351,24484006,10,2552
2012,충청남도,서산시,9968,10837459,50,1025907,19673,53175142,18,23015
2012,충청남도,서천군,6590,5983669,89,898851,6431,8534068,0,0
2012,충청남도,아산시,6994,22145141,156,3597695,5393,10546781,3,4410
2012,충청남도,예산군,7884,14920878,39,598392,4997,9776094,43,17356
2012,충청남도,천안시,12795,13922790,228,5411192,8638,17951236,0,0
2012,충청남도,청양군,4890,11096625,25,365400,3840,7975867,0,0
2012,충청남도,태안군,7528,23267084,12,42450,8568,18033806,1134,3016180
2012,충청남도,홍성군,10484,22222187,51,546345,8519,10017654,9,66327
2012,충청북도,괴산군,4912,6863575,53,393427,4218,8031129,4,0
2012,충청북도,단양군,1373,968131,37,1234752,296,489613,10,5596
2012,충청북도,보은군,5982,5286300,65,243540,3993,7497473,10,29375
2012,충청북도,영동군,8926,8518771,85,1355624,4897,15189240,1,0
2012,충청북도,옥천군,16024,25013213,125,1848158,7667,17660402,40,510161
2012,충청북도,음성군,10370,44629866,616,7986483,7567,33444652,21,100320
2012,충청북도,제천시,8078,19640944,84,834375,4968,23667792,4,7200
2012,충청북도,증평군,2220,3668921,37,762307,1655,2609231,0,0
2012,충청북도,진천군,7078,14912127,188,3923743,3641,12339848,0,0
2012,충청북도,청주시,5931,11403583,39,773142,3418,5863047,9,25930
2012,충청북도,충주시,9625,21384651,134,1687215,7274,34503703,51,300009
2013,강원도,강릉시,7928,5557417,72,1295902,1506,3023280,4,912600
2013,강원도,고성군,1249,3329496,17,78712,739,4100550,14,87302
2013,강원도,동해시,667,2643980,54,2576161,177,1434402,0,0
2013,강원도,삼척시,1920,17159004,40,769912,610,4199718,5,52308
2013,강원도,속초시,392,1788431,47,84544,144,367710,5,15570
2013,강원도,양구군,1996,1124377,16,20360,2387,3967929,0,0
2013,강원도,양양군,745,958927,21,174117,737,1144599,3,15480
2013,강원도,영월군,1253,7041237,28,213119,666,1036670,4,21636
2013,강원도,원주시,16941,33903215,131,849289,6063,15120002,0,0
2013,강원도,인제군,3096,4088476,14,138062,155,568179,3,2035
2013,강원도,정선군,809,3183401,23,131823,309,2022883,0,0
2013,강원도,철원군,2239,5158741,20,267775,1767,10054315,2,30000
2013,강원도,춘천시,8839,14487733,154,1044253,7149,17948810,0,0
2013,강원도,태백시,178,398614,12,12477,59,160729,0,0
2013,강원도,평창군,3568,6450476,33,308976,669,3298298,13,217462
2013,강원도,홍천군,9674,6627828,33,288315,1652,4321800,5,54750
2013,강원도,화천군,2383,3105512,12,95550,740,2433213,11,63955
2013,강원도,횡성군,6597,7766775,48,528385,3257,7421823,7,1727
2013,경기도,가평군,8477,11710235,16,137645,1597,2916604,183,437547
2013,경기도,고양시,5445,10479966,29,183425,4508,7409952,7,10950
2013,경기도,과천시,234,753384,0,0,1054,726232,0,0
2013,경기도,광명시,1208,1279369,30,752796,321,337812,0,0
2013,경기도,광주시,10923,24274240,75,232675,1304,1595048,239,2652123
2013,경기도,구리시,277,587189,18,18107,229,599736,0,0
2013,경기도,군포시,168,1173298,3,3914,227,290259,0,0
2013,경기도,김포시,9240,25648164,245,702570,3267,5206182,0,0
2013,경기도,남양주시,4118,7369607,94,1247115,1520,3074157,52,155905
2013,경기도,동두천시,2167,4258211,123,1455125,337,561801,13,92446
2013,경기도,부천시,841,2429333,56,396008,170,367420,5,35321
2013,경기도,성남시,527,4881903,3,5140,508,2101371,7,68350
2013,경기도,수원시,3384,3379752,86,608267,904,871675,26,6101
2013,경기도,시흥시,1127,4979309,128,704106,2005,4817387,3,47275
2013,경기도,안산시,733,1765316,12,102784,1100,1638763,1,1
2013,경기도,안성시,13369,18143213,118,1181561,11870,51048446,0,0
2013,경기도,안양시,769,1792172,27,285740,76,92877,1,43
2013,경기도,양주시,6078,10024968,625,2723982,4248,8569379,6,18300
2013,경기도,양평군,15661,17532883,23,247056,8315,22475480,3,39855
2013,경기도,여주시,10816,19195560,176,2301707,5845,14015898,348,1332015
2013,경기도,연천군,1403,1285614,67,588209,2068,3038147,1,40500
2013,경기도,오산시,670,883084,18,733780,242,535314,1,0
2013,경기도,용인시,5947,28260047,56,752070,1361,3712304,9,51481
2013,경기도,의왕시,1372,1543934,88,171965,627,374724,16,24791
2013,경기도,의정부시,1303,2723183,6,19624,436,705304,1,3600
2013,경기도,이천시,9559,36480673,141,1604200,6999,21505064,22,409504
2013,경기도,파주시,13827,34521296,219,2561374,2968,10422887,97,658535
2013,경기도,평택시,6954,19357666,253,4048990,2953,12866900,1,1470
2013,경기도,포천시,5125,19972780,107,1198236,1674,6172983,4,137000
2013,경기도,하남시,2763,9344670,26,420226,912,1947183,3,14400
2013,경기도,화성시,7862,10621185,223,3410364,3000,4042030,115,88337
2013,경상남도,거제시,2708,6162170,34,138341,1933,1779959,0,0
2013,경상남도,거창군,1561,4004525,57,1036945,2727,12437998,5,70005
2013,경상남도,고성군,1204,1907447,41,274600,1253,5436647,0,0
2013,경상남도,김해시,6102,18453767,286,2194450,1613,7507050,10,76749
2013,경상남도,남해군,3688,5199869,4,39150,2960,3954363,6,12910
2013,경상남도,밀양시,1930,2813761,63,192271,2568,4160462,3,180
2013,경상남도,사천시,1261,9036437,96,1175794,1544,13662647,4,4600
2013,경상남도,산청군,1499,7168081,44,350788,4418,37007519,9,0
2013,경상남도,양산시,2786,7688738,262,1795980,634,2077964,0,0
2013,경상남도,의령군,1292,6062241,50,937220,2003,16065774,0,0
2013,경상남도,진주시,1341,7563266,137,1096136,6217,24646048,1,0
2013,경상남도,창녕군,845,3163903,53,928621,1617,12071872,45,256
2013,경상남도,창원시,10030,32154758,178,2021199,1805,8727806,18,135420
2013,경상남도,통영시,1044,3457996,7,44128,903,1118591,0,0
2013,경상남도,하동군,1391,7793434,20,161231,3427,5719015,3,496
2013,경상남도,함안군,1785,10965231,187,2974881,1204,18401931,0,0
2013,경상남도,함양군,3870,5699375,60,656762,3966,13583324,8,13044
2013,경상남도,합천군,1581,3618904,34,697047,2793,18991446,6,57794
2013,경상북도,경산시,1693,10613847,230,8408349,1300,12451263,0,0
2013,경상북도,경주시,1695,19051697,109,2048537,890,15409416,3,16600
2013,경상북도,고령군,1122,8427219,106,2029380,2051,17079319,0,0
2013,경상북도,구미시,1907,7293591,156,3539522,625,3732144,7,38150
2013,경상북도,군위군,1618,16702272,33,1462854,1217,16070499,10,493050
2013,경상북도,김천시,7088,4938104,104,724967,10173,9669473,56,57310
2013,경상북도,문경시,3225,14461421,48,487020,3264,6517267,0,0
2013,경상북도,봉화군,1255,2560462,18,426660,3892,7203205,1,2446
2013,경상북도,상주시,5518,8467999,35,290890,11576,42222676,1,0
2013,경상북도,성주군,2523,9761846,116,1466139,3439,17509359,9,207000
2013,경상북도,안동시,4531,10404585,58,1386539,7531,48171111,0,0
2013,경상북도,영덕군,264,4562371,29,611094,619,5318070,11,552982
2013,경상북도,영양군,251,2668006,17,321465,485,3789767,5,63063
2013,경상북도,영주시,1952,4554759,69,506255,2639,5561963,1,54750
2013,경상북도,영천시,1838,13836418,211,3386365,1392,14413488,10,188750
2013,경상북도,예천군,5732,11871115,22,268821,3285,11575634,4,16160
2013,경상북도,울릉군,9,69900,1,2500,1,630,0,0
2013,경상북도,울진군,223,1089255,19,127330,1512,4179509,48,2239625
2013,경상북도,의성군,2192,11298346,58,1302897,1384,18265686,0,0
2013,경상북도,청도군,910,6670222,20,1153981,2060,20261862,10,444591
2013,경상북도,청송군,782,3856322,9,118039,407,3147677,22,163340
2013,경상북도,칠곡군,2729,4679722,137,2823786,1656,7797465,0,0
2013,경상북도,포항시,829,8685544,62,3647930,641,6228761,23,241927
2013,광주광역시,광산구,1228,2756981,69,1055543,1154,1215243,0,0
2013,광주광역시,남구,616,2219567,5,33069,182,1820746,0,0
2013,광주광역시,동구,1299,2682492,2,14950,59,279589,0,0
2013,광주광역시,북구,2987,4800496,89,194211,449,910237,1,2044
2013,광주광역시,서구,712,4094977,21,995198,456,3417631,0,0
2013,대구광역시,남구,147,1157493,0,0,6,21482,0,0
2013,대구광역시,달서구,356,1687993,44,139618,19,68913,0,0
2013,대구광역시,달성군,897,2935775,71,918857,614,3227519,0,0
2013,대구광역시,동구,664,1917548,41,175740,340,849380,6,4195
2013,대구광역시,북구,693,4259461,58,1482792,120,869725,0,0
2013,대구광역시,서구,136,981699,22,491697,9,61069,0,0
2013,대구광역시,수성구,297,3328467,12,118316,93,198225,0,0
2013,대구광역시,중구,189,744480,2,52200,2,9000,0,0
2013,대전광역시,대덕구,2516,1974032,75,955019,412,464436,0,0
2013,대전광역시,동구,4441,7294119,34,84443,971,4363986,0,0
2013,대전광역시,서구,2863,8418410,2,24031,570,1552547,1,365
2013,대전광역시,유성구,3948,3971618,32,106890,1636,2762807,15,92980
2013,대전광역시,중구,3199,6434091,107,326369,261,546041,0,0
2013,부산광역시,강서구,93,467044,9,190430,45,264128,0,0
2013,부산광역시,금정구,1044,3392894,19,197400,92,252662,31,186191
2013,부산광역시,기장군,989,3668086,49,345322,671,3776699,5,51020
2013,부산광역시,남구,395,1336663,17,15236,16,35010,0,0
2013,부산광역시,동구,89,362091,0,0,1,800,0,0
2013,부산광역시,동래구,597,2023951,5,17990,4,1950,34,622995
2013,부산광역시,부산진구,582,2761211,9,34310,8,31625,2,11205
2013,부산광역시,북구,489,1782215,2,26483,8,12728,2,1079
2013,부산광역시,사상구,262,1113914,26,91555,1,2118,19,26960
2013,부산광역시,사하구,375,2544587,27,117791,2,5773,0,0
2013,부산광역시,서구,236,1054376,10,59371,5,35058,0,0
2013,부산광역시,수영구,275,1148840,9,8513,15,74101,11,26427
2013,부산광역시,연제구,348,1904592,5,13452,2,5500,0,0
2013,부산광역시,영도구,199,705709,4,1590,0,0,0,0
2013,부산광역시,중구,80,555788,0,0,2,6096,0,0
2013,부산광역시,해운대구,548,2007049,19,298990,11,38034,11,992738
2013,서울특별시,강남구,353,738400,29,225633,877,486730,0,0
2013,서울특별시,강동구,339,1031026,0,0,498,675051,1,0
2013,서울특별시,강북구,428,495451,0,0,1,0,0,0
2013,서울특별시,강서구,321,1722153,2,6796,79,236811,6,0
2013,서울특별시,관악구,146,497129,6,18927,2,1498,1,294
2013,서울특별시,광진구,111,913706,0,0,1,1049,3,58418
2013,서울특별시,구로구,232,437012,12,125729,27,27991,0,0
2013,서울특별시,금천구,134,328326,11,8888,0,0,1,28
2013,서울특별시,노원구,277,1330251,8,12775,23,18832,1,0
2013,서울특별시,도봉구,385,478025,14,25867,73,1716,0,0
2013,서울특별시,동대문구,406,473339,12,18955,5,3654,3,1460
2013,서울특별시,동작구,128,846712,6,8429,4,7205,2,1815
2013,서울특별시,마포구,126,324583,4,4364,8,6001,3,1460
2013,서울특별시,서대문구,226,444389,14,15104,3,738,0,0
2013,서울특별시,서초구,432,941902,28,67194,701,413160,29,374904
2013,서울특별시,성동구,87,237198,41,253337,0,0,0,0
2013,서울특별시,성북구,189,241830,8,14704,2,1204,0,0
2013,서울특별시,송파구,242,1089828,30,92078,94,367055,0,0
2013,서울특별시,양천구,265,597576,13,18042,5,13018,0,0
2013,서울특별시,영등포구,183,1564156,14,26806,6,63510,1,365
2013,서울특별시,용산구,100,265610,9,17440,1,0,0,0
2013,서울특별시,은평구,278,651449,1,81,22,12475,0,0
2013,서울특별시,종로구,162,870737,4,20483,4,11245,11,32407
2013,서울특별시,중구,121,843845,3,6652,0,0,7,14
2013,서울특별시,중랑구,187,476650,13,23663,13,5724,8,22617
2013,세종특별자치시,세종특별자치시,10265,28045799,143,3453880,7374,17052094,17,255950
2013,울산광역시,남구,388,2335141,24,342471,21,107405,0,0
2013,울산광역시,동구,202,2443936,0,0,15,6600,0,0
2013,울산광역시,북구,421,2539720,25,415054,178,484682,0,0
2013,울산광역시,울주군,2685,29002639,112,1754736,1111,6316806,1,21600
2013,울산광역시,중구,180,1995205,0,0,34,193919,4,37209
2013,인천광역시,강화군,3357,11521963,36,353239,2284,4175785,0,0
2013,인천광역시,계양구,352,825413,18,33550,514,1019112,2,9454
2013,인천광역시,미추홀구,220,670775,1,730,1,5475,0,0
2013,인천광역시,남동구,188,1067291,12,103290,338,568002,0,0
2013,인천광역시,동구,39,166012,5,34278,0,0,1,9453
2013,인천광역시,부평구,317,2457405,8,64605,9,39313,0,0
2013,인천광역시,서구,369,1469691,7,79399,209,374995,0,0
2013,인천광역시,연수구,128,621206,0,0,9,31667,2,8666
2013,인천광역시,옹진군,717,4501640,17,227474,362,1225936,7,51601
2013,인천광역시,중구,2043,4610200,2,25958,570,5662313,67,337929
2013,전라남도,강진군,2560,5885060,30,213473,4691,14504140,7,23370
2013,전라남도,고흥군,5312,8017456,77,869913,10184,51414797,27,221580
2013,전라남도,곡성군,13870,16309953,50,895700,7877,21333561,14,112850
2013,전라남도,광양시,3314,4321091,70,457533,1889,7518612,9,18413
2013,전라남도,구례군,1430,4656679,10,96475,1795,8113747,43,1009385
2013,전라남도,나주시,10872,8490773,81,1000879,6427,16629701,15,86886
2013,전라남도,담양군,11635,6040880,126,771600,8351,57117258,8,75600
2013,전라남도,목포시,519,843240,10,102912,105,450379,2,0
2013,전라남도,무안군,2550,1292582,50,26070,12377,16988368,1,365
2013,전라남도,보성군,3986,10110543,47,630230,5858,31268596,0,0
2013,전라남도,순천시,11226,7964587,43,878987,7323,20326303,0,0
2013,전라남도,신안군,131,876181,4,34090,261,1115574,3,57150
2013,전라남도,여수시,5856,6995289,79,744324,2828,5298206,0,0
2013,전라남도,영광군,7284,2858988,20,180285,10797,25200470,8,104653
2013,전라남도,영암군,5825,9481298,30,1102850,3863,24156081,5,120682
2013,전라남도,완도군,2492,1790877,4,16285,2950,9741517,17,12850
2013,전라남도,장성군,10628,8485661,52,520799,6425,18926221,0,0
2013,전라남도,장흥군,422,3151512,7,93066,3820,12386582,1,127
2013,전라남도,진도군,394,2157877,11,83300,1639,4905139,3,2200
2013,전라남도,함평군,7600,25040291,48,474401,6725,20169486,8,100022
2013,전라남도,해남군,9189,4751341,63,539416,11912,22232003,1,0
2013,전라남도,화순군,3989,13533981,22,872842,2873,23054353,24,1307000
2013,전라북도,고창군,4930,4510953,48,368376,28600,60195793,11,18200
